Channel,videoID,videoKind,videoTitle,playlistID
UCLXo7UDZvByw2ixzpQCufnA | Vox,VoDsUwf1qTU,youtube#video,Why aren't all the primaries on the same day?,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,zpkUjrC3-Ds,youtube#video,Astronaut ice cream is a lie,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,s4C_wDRbatM,youtube#video,How the heart became ♥,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,LVrtd7Ltk-4,youtube#video,How Iran's election could make history,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,f5jIwDchi0w,youtube#video,Pennies are useless. Here's who's fighting to keep them alive.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,r41imlvr4hs,youtube#video,Primary elections are surprisingly new. Here's where they came from.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,1Oqm6eO6deU,youtube#video,How the NFL's magic yellow line works,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,zbyOsCqDfYM,youtube#video,How one man held his breath for 23 minutes,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,HGStqh1gvR0,youtube#video,Why Teddy Roosevelt killed 512 animals on safari,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,OILBAbva6QA,youtube#video,"The Zika virus, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,7QlejFUpn78,youtube#video,Better sleep: a 2-minute guide,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,cnrSa18-onc,youtube#video,"Save the salamanders, unsung heroes of the forest",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ILhv5AW8hH8,youtube#video,Hip-Hop is political again. Here's why.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,9QcVNahOavw,youtube#video,"Why Yankee Doodle called it ""macaroni""",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,tQBtht_-vAQ,youtube#video,How the Iowa caucus works,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,hF_A4sp7nM8,youtube#video,Why your laptop charger is so hot,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,NUSiLOwkrIw,youtube#video,"Flint's water crisis, explained in 3 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,iRYZjOuUnlU,youtube#video,"The Israel-Palestine conflict: a brief, simple history",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EHrrjQ-zVO0,youtube#video,The video the Illuminati doesn’t want you to see,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,6yiQAmgI5s4,youtube#video,The racist history of US immigration policy,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,DygBfjNTHk4,youtube#video,"Obama's 2016 State of the Union, in four minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,6HLB0Deb9G8,youtube#video,"David Bowie, remembered in 9 songs that sampled him",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,HoKkasEyDOI,youtube#video,"The school-to-prison pipeline, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,J5sWCsgDKvQ,youtube#video,The world has never eradicated a parasite. But Jimmy Carter is about to.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fkCxpF9mFbc,youtube#video,Want a happier marriage? Share the housework equally.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,0oJ6cYyr1bQ,youtube#video,How Chipotle made hundreds of people barf,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EdVyahsYGQs,youtube#video,"The Oregon standoff, explained in 3 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,2OVMYUFWoaU,youtube#video,Why Mormons identify with Syrian refugees,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ejsnCn2mzIU,youtube#video,How Momofuku Ando invented instant ramen,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,RBTiTcHm_ac,youtube#video,What makes a truly great logo,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,tUOfAF4va6s,youtube#video,Why alcohol doesn't come with nutrition facts,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ChdsShZHNPY,youtube#video,2015 in 4 minutes,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,3Sc3_V7Qyq4,youtube#video,Fear and loathing at a Trump rally,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,pzmO6RWy1v8,youtube#video,"The rise of ISIS, explained in 6 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CK7VarkDM5o,youtube#video,El Niño is back. Here's how it works.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EbjKcHPmxKQ,youtube#video,What people get wrong about climate change,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,AFw8MSF7yE4,youtube#video,The World War II meme that circled the world,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,d7gn3RQPYmo,youtube#video,Re-reading is inefficient. Here are 5 tips for studying smarter.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,N8e9Hz0Xw6g,youtube#video,"How the DEA invented ""narco-terrorism""",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,SrXHVZHhtG8,youtube#video,Why outlet stores aren’t as good a deal as they seem,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Bn6hVIISA6o,youtube#video,"America's gun problem, explained in 90 seconds",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,aJd-92ykW40,youtube#video,Learn these 8 Scrabble words to supercharge your game,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ggDQXlinbME,youtube#video,The math problem that stumped thousands of mansplainers,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,bX4qUsgHa4Y,youtube#video,"The state of gun violence in the US, explained in 18 charts",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,drWh6vBa45k,youtube#video,Donald Trump's rise is a scary moment in America,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,waeXBCUkuL8,youtube#video,"Bernie Sanders' accent, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ABUuFJU71PY,youtube#video,Broad City's weird and wonderful world of jokes,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,VoDsUwf1qTU,youtube#video,Why aren't all the primaries on the same day?,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,zpkUjrC3-Ds,youtube#video,Astronaut ice cream is a lie,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,s4C_wDRbatM,youtube#video,How the heart became ♥,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,LVrtd7Ltk-4,youtube#video,How Iran's election could make history,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,f5jIwDchi0w,youtube#video,Pennies are useless. Here's who's fighting to keep them alive.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,r41imlvr4hs,youtube#video,Primary elections are surprisingly new. Here's where they came from.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,1Oqm6eO6deU,youtube#video,How the NFL's magic yellow line works,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,zbyOsCqDfYM,youtube#video,How one man held his breath for 23 minutes,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,HGStqh1gvR0,youtube#video,Why Teddy Roosevelt killed 512 animals on safari,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,OILBAbva6QA,youtube#video,"The Zika virus, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,7QlejFUpn78,youtube#video,Better sleep: a 2-minute guide,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,cnrSa18-onc,youtube#video,"Save the salamanders, unsung heroes of the forest",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ILhv5AW8hH8,youtube#video,Hip-Hop is political again. Here's why.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,9QcVNahOavw,youtube#video,"Why Yankee Doodle called it ""macaroni""",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,tQBtht_-vAQ,youtube#video,How the Iowa caucus works,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,hF_A4sp7nM8,youtube#video,Why your laptop charger is so hot,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,NUSiLOwkrIw,youtube#video,"Flint's water crisis, explained in 3 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,iRYZjOuUnlU,youtube#video,"The Israel-Palestine conflict: a brief, simple history",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EHrrjQ-zVO0,youtube#video,The video the Illuminati doesn’t want you to see,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,6yiQAmgI5s4,youtube#video,The racist history of US immigration policy,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,DygBfjNTHk4,youtube#video,"Obama's 2016 State of the Union, in four minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,6HLB0Deb9G8,youtube#video,"David Bowie, remembered in 9 songs that sampled him",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,HoKkasEyDOI,youtube#video,"The school-to-prison pipeline, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,J5sWCsgDKvQ,youtube#video,The world has never eradicated a parasite. But Jimmy Carter is about to.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fkCxpF9mFbc,youtube#video,Want a happier marriage? Share the housework equally.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,0oJ6cYyr1bQ,youtube#video,How Chipotle made hundreds of people barf,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EdVyahsYGQs,youtube#video,"The Oregon standoff, explained in 3 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,2OVMYUFWoaU,youtube#video,Why Mormons identify with Syrian refugees,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ejsnCn2mzIU,youtube#video,How Momofuku Ando invented instant ramen,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,RBTiTcHm_ac,youtube#video,What makes a truly great logo,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,tUOfAF4va6s,youtube#video,Why alcohol doesn't come with nutrition facts,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ChdsShZHNPY,youtube#video,2015 in 4 minutes,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,3Sc3_V7Qyq4,youtube#video,Fear and loathing at a Trump rally,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,pzmO6RWy1v8,youtube#video,"The rise of ISIS, explained in 6 minutes",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CK7VarkDM5o,youtube#video,El Niño is back. Here's how it works.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,EbjKcHPmxKQ,youtube#video,What people get wrong about climate change,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,AFw8MSF7yE4,youtube#video,The World War II meme that circled the world,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,d7gn3RQPYmo,youtube#video,Re-reading is inefficient. Here are 5 tips for studying smarter.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,N8e9Hz0Xw6g,youtube#video,"How the DEA invented ""narco-terrorism""",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,SrXHVZHhtG8,youtube#video,Why outlet stores aren’t as good a deal as they seem,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Bn6hVIISA6o,youtube#video,"America's gun problem, explained in 90 seconds",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,aJd-92ykW40,youtube#video,Learn these 8 Scrabble words to supercharge your game,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ggDQXlinbME,youtube#video,The math problem that stumped thousands of mansplainers,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,D_A-sj6QCQg,youtube#video,They lost parents in 9/11. Here's their message for Paris.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fiWOCiexIkE,youtube#video,Turkeys have gotten ridiculously large since the 1940s,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,dDdzJFLw9yw,youtube#video,How the first nude movies were made,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,14VYnFhBKcY,youtube#video,Shut up about the y-axis. It shouldn’t always start at zero.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,3bIvqS7gnQo,youtube#video,Why ISIS would attack Paris,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,0HcgmtAylVc,youtube#video,The Paris attack: How the world is responding,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ebRokjEZU78,youtube#video,NASA is hiring astronauts. Do you qualify?,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,YR5M5A40sxc,youtube#video,How a swarm of honeybees cook a giant hornet alive,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,NAN1kt4SG9E,youtube#video,The 116 images NASA wants aliens to see,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,mRQpd2iQLf8,youtube#video,"The University of Missouri situation, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,v-prU9JmJEk,youtube#video,"James Bond’s espionage career, in one map",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,mNrJOgVDiEs,youtube#video,Guy Fawkes Day: explained,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,rmtTMW2tg9M,youtube#video,"Soul patches, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,JmH7XQoxOZ0,youtube#video,The hallucinogens that might have sparked the Salem witch trials,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,n-mUZRP-fpo,youtube#video,Why Cuban cab drivers earn more than doctors,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CaI5LWj6ams,youtube#video,Scientists agree: Coffee naps are better than coffee or naps alone,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Ve810FHZ1CQ,youtube#video,Thin underwater cables hold the internet. See a map of them all.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,vxhyzPUHQQw,youtube#video,"Benghazi, the attack and the scandal, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Q5pggDCnt5M,youtube#video,Why the Myers-Briggs test is totally meaningless,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,FFPjJM6yYS8,youtube#video,"Castro hates the internet, so Cubans created their own",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CUfTM-BC-ek,youtube#video,"Ta Prohm’s haunting ruins are also a 1,000-year-old climate change warning",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,R3GC9gdmzcw,youtube#video,These 11 voice actors play more than 100 Simpsons characters,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,QZZwoObFMhU,youtube#video,Gerrymandering: How politicians rig elections,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fTTno8D-b2E,youtube#video,"This is Cuba's Netflix, Hulu, and Spotify – all without the internet",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,d16LNHIEJzs,youtube#video,Color film was built for white people. Here's what it did to dark skin.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,YCjDnX-Xzhg,youtube#video,"The new frontier of LGBTQ civil rights, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,7PTxR-4atOA,youtube#video,"How scientists discovered Homo naledi, the new human ancestor",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,wtZdJKH4us8,youtube#video,Cursive handwriting is dying. But some politicians refuse to accept it.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,SCl6s68_sGY,youtube#video,"The shameful US response to the Syrian refugee crisis, by the numbers",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Dz81uzu5Eiw,youtube#video,6 signs your dentist might be ripping you off,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,sf06a3MvwvE,youtube#video,What undercover videos tell us about meat in America,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,UygPcBCFRrA,youtube#video,Want faster wifi? Here are 5 weirdly easy tips.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,NDBD-D25ItA,youtube#video,The unseen face of meth use,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,aQO_oexCm5s,youtube#video,"The #1 reason people die early, in each country",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,X02EwjRs4eE,youtube#video,Things we can't explain: Donald Trump's board game,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,PzySkYQNDlI,youtube#video,The reason every meme uses that one font,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,G6717bNakuA,youtube#video,"Asian flush, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,lgD9AlxZxNE,youtube#video,How gun control could help prevent suicides,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,oe998kBSwU8,youtube#video,Turns out primary debates matter way more than the generals,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,E1dMloUfN1o,youtube#video,Why you're seeing a face in this purse,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,LcXcUrTKIAc,youtube#video,"The Planned Parenthood controversy over fetal body parts, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,YxEa_SpL_Fs,youtube#video,Why are weddings so damn expensive?,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,vf-k6qOfXz0,youtube#video,"Bernie Sanders: ""Open borders? That's a Koch brothers proposal""",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,S5vOKKMipSA,youtube#video,Bernie Sanders: The Vox Conversation,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,D_A-sj6QCQg,youtube#video,They lost parents in 9/11. Here's their message for Paris.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fiWOCiexIkE,youtube#video,Turkeys have gotten ridiculously large since the 1940s,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,dDdzJFLw9yw,youtube#video,How the first nude movies were made,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,14VYnFhBKcY,youtube#video,Shut up about the y-axis. It shouldn’t always start at zero.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,3bIvqS7gnQo,youtube#video,Why ISIS would attack Paris,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,0HcgmtAylVc,youtube#video,The Paris attack: How the world is responding,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,ebRokjEZU78,youtube#video,NASA is hiring astronauts. Do you qualify?,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,YR5M5A40sxc,youtube#video,How a swarm of honeybees cook a giant hornet alive,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,NAN1kt4SG9E,youtube#video,The 116 images NASA wants aliens to see,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,mRQpd2iQLf8,youtube#video,"The University of Missouri situation, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,v-prU9JmJEk,youtube#video,"James Bond’s espionage career, in one map",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,mNrJOgVDiEs,youtube#video,Guy Fawkes Day: explained,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,rmtTMW2tg9M,youtube#video,"Soul patches, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,JmH7XQoxOZ0,youtube#video,The hallucinogens that might have sparked the Salem witch trials,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,n-mUZRP-fpo,youtube#video,Why Cuban cab drivers earn more than doctors,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CaI5LWj6ams,youtube#video,Scientists agree: Coffee naps are better than coffee or naps alone,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Ve810FHZ1CQ,youtube#video,Thin underwater cables hold the internet. See a map of them all.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,vxhyzPUHQQw,youtube#video,"Benghazi, the attack and the scandal, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Q5pggDCnt5M,youtube#video,Why the Myers-Briggs test is totally meaningless,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,FFPjJM6yYS8,youtube#video,"Castro hates the internet, so Cubans created their own",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,CUfTM-BC-ek,youtube#video,"Ta Prohm’s haunting ruins are also a 1,000-year-old climate change warning",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,R3GC9gdmzcw,youtube#video,These 11 voice actors play more than 100 Simpsons characters,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,QZZwoObFMhU,youtube#video,Gerrymandering: How politicians rig elections,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,fTTno8D-b2E,youtube#video,"This is Cuba's Netflix, Hulu, and Spotify – all without the internet",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,d16LNHIEJzs,youtube#video,Color film was built for white people. Here's what it did to dark skin.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,YCjDnX-Xzhg,youtube#video,"The new frontier of LGBTQ civil rights, explained",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,7PTxR-4atOA,youtube#video,"How scientists discovered Homo naledi, the new human ancestor",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,wtZdJKH4us8,youtube#video,Cursive handwriting is dying. But some politicians refuse to accept it.,UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,SCl6s68_sGY,youtube#video,"The shameful US response to the Syrian refugee crisis, by the numbers",UULXo7UDZvByw2ixzpQCufnA
UCLXo7UDZvByw2ixzpQCufnA | Vox,Dz81uzu5Eiw,youtube#video,6 signs your dentist might be ripping you off,UULXo7UDZvByw2ixzpQCufnA
